time,open,high,low,close
2025-10-15 06:48:00+00:00,1.16316,1.16351,1.16314,1.1635
2025-10-15 06:49:00+00:00,1.1635,1.16356,1.16337,1.16342
2025-10-15 06:50:00+00:00,1.1634,1.16342,1.16325,1.16333
2025-10-15 06:51:00+00:00,1.16332,1.16352,1.16332,1.16339
2025-10-15 06:52:00+00:00,1.1634,1.16346,1.16335,1.16346
2025-10-15 06:53:00+00:00,1.16346,1.16371,1.16346,1.16365
2025-10-15 06:54:00+00:00,1.16366,1.16376,1.1636,1.1637
2025-10-15 06:55:00+00:00,1.1637,1.16386,1.16364,1.16364
2025-10-15 06:56:00+00:00,1.16364,1.16364,1.16347,1.16347
2025-10-15 06:57:00+00:00,1.16346,1.16346,1.16325,1.16326
2025-10-15 06:58:00+00:00,1.16326,1.16342,1.16324,1.16328
2025-10-15 06:59:00+00:00,1.16327,1.1635,1.16324,1.16342
2025-10-15 07:00:00+00:00,1.16341,1.16374,1.16341,1.16352
2025-10-15 07:01:00+00:00,1.16351,1.16351,1.1633,1.1633
2025-10-15 07:02:00+00:00,1.16332,1.16337,1.16322,1.1633
2025-10-15 07:03:00+00:00,1.1633,1.16354,1.16327,1.16352
2025-10-15 07:04:00+00:00,1.16348,1.1635,1.16336,1.16348
2025-10-15 07:05:00+00:00,1.16347,1.1639,1.1634,1.1639
2025-10-15 07:06:00+00:00,1.16389,1.16398,1.16369,1.16387
2025-10-15 07:07:00+00:00,1.16388,1.16403,1.16387,1.16395
2025-10-15 07:08:00+00:00,1.16394,1.16396,1.1638,1.16389
2025-10-15 07:09:00+00:00,1.16388,1.164,1.16377,1.16396
2025-10-15 07:10:00+00:00,1.16396,1.16406,1.16394,1.16404
2025-10-15 07:11:00+00:00,1.16404,1.16404,1.16368,1.16374
2025-10-15 07:12:00+00:00,1.16374,1.16386,1.16368,1.16382
2025-10-15 07:13:00+00:00,1.16382,1.164,1.16375,1.1639
2025-10-15 07:14:00+00:00,1.1639,1.16398,1.16378,1.1638
2025-10-15 07:15:00+00:00,1.16379,1.16382,1.16364,1.16377
2025-10-15 07:16:00+00:00,1.16376,1.16382,1.16375,1.16376
2025-10-15 07:17:00+00:00,1.16378,1.1638,1.16372,1.16372
2025-10-15 07:18:00+00:00,1.16372,1.16382,1.16363,1.16372
2025-10-15 07:19:00+00:00,1.16374,1.1638,1.1635,1.1635
2025-10-15 07:20:00+00:00,1.16349,1.16355,1.16334,1.16338
2025-10-15 07:21:00+00:00,1.16339,1.16346,1.16328,1.1634
2025-10-15 07:22:00+00:00,1.1634,1.1634,1.16306,1.16322
2025-10-15 07:23:00+00:00,1.16322,1.16326,1.16318,1.1632
2025-10-15 07:24:00+00:00,1.1632,1.16332,1.16296,1.1633
2025-10-15 07:25:00+00:00,1.1633,1.1635,1.1633,1.1634
2025-10-15 07:26:00+00:00,1.1634,1.16344,1.16324,1.16324
2025-10-15 07:27:00+00:00,1.16325,1.16326,1.16314,1.16324
2025-10-15 07:28:00+00:00,1.16322,1.16323,1.16308,1.16313
2025-10-15 07:29:00+00:00,1.16314,1.16316,1.16301,1.1631
2025-10-15 07:30:00+00:00,1.16308,1.16314,1.16294,1.16311
2025-10-15 07:31:00+00:00,1.16312,1.16328,1.1631,1.16327
2025-10-15 07:32:00+00:00,1.16326,1.16338,1.16326,1.16338
2025-10-15 07:33:00+00:00,1.16338,1.16354,1.16338,1.16347
2025-10-15 07:34:00+00:00,1.16346,1.16378,1.16345,1.16377
2025-10-15 07:35:00+00:00,1.16378,1.16384,1.16368,1.16371
2025-10-15 07:36:00+00:00,1.1637,1.16378,1.1636,1.16376
2025-10-15 07:37:00+00:00,1.16376,1.1639,1.16376,1.16386
2025-10-15 07:38:00+00:00,1.16384,1.16395,1.16376,1.16388
2025-10-15 07:39:00+00:00,1.16386,1.1639,1.16364,1.1638
2025-10-15 07:40:00+00:00,1.16382,1.16382,1.16364,1.16368
2025-10-15 07:41:00+00:00,1.16368,1.16375,1.16361,1.16369
2025-10-15 07:42:00+00:00,1.16366,1.16378,1.1636,1.16364
2025-10-15 07:43:00+00:00,1.16364,1.16382,1.16359,1.16382
2025-10-15 07:44:00+00:00,1.16384,1.164,1.16382,1.16393
2025-10-15 07:45:00+00:00,1.16391,1.1643,1.16388,1.1643
2025-10-15 07:46:00+00:00,1.16429,1.16446,1.16424,1.16434
2025-10-15 07:47:00+00:00,1.16436,1.16437,1.1641,1.1641
2025-10-15 07:48:00+00:00,1.1641,1.16412,1.16394,1.16398
2025-10-15 07:49:00+00:00,1.16399,1.16403,1.16376,1.16388
2025-10-15 07:50:00+00:00,1.16387,1.16389,1.16366,1.16389
2025-10-15 07:51:00+00:00,1.1639,1.1639,1.16379,1.1638
2025-10-15 07:52:00+00:00,1.16382,1.16389,1.16366,1.16366
2025-10-15 07:53:00+00:00,1.16366,1.1638,1.16366,1.16378
2025-10-15 07:54:00+00:00,1.16376,1.16382,1.16375,1.16376
2025-10-15 07:55:00+00:00,1.16376,1.16393,1.16366,1.16386
2025-10-15 07:56:00+00:00,1.16385,1.16392,1.16378,1.16381
2025-10-15 07:57:00+00:00,1.16382,1.16388,1.16373,1.16374
2025-10-15 07:58:00+00:00,1.16375,1.16376,1.16348,1.16351
2025-10-15 07:59:00+00:00,1.1635,1.16362,1.1635,1.16358
2025-10-15 08:00:00+00:00,1.16358,1.16376,1.16355,1.16366
2025-10-15 08:01:00+00:00,1.16364,1.16371,1.16361,1.16368
2025-10-15 08:02:00+00:00,1.16368,1.16394,1.16367,1.16387
2025-10-15 08:03:00+00:00,1.16386,1.1639,1.16374,1.16375
2025-10-15 08:04:00+00:00,1.16376,1.16388,1.1637,1.16386
2025-10-15 08:05:00+00:00,1.16386,1.16388,1.16356,1.16366
2025-10-15 08:06:00+00:00,1.16366,1.1637,1.16361,1.16366
2025-10-15 08:07:00+00:00,1.16366,1.16384,1.16365,1.16376
2025-10-15 08:08:00+00:00,1.16376,1.1638,1.16368,1.16375
2025-10-15 08:09:00+00:00,1.16376,1.16392,1.16375,1.1639
2025-10-15 08:10:00+00:00,1.1639,1.16392,1.16382,1.16386
2025-10-15 08:11:00+00:00,1.16386,1.16388,1.16375,1.16384
2025-10-15 08:12:00+00:00,1.16385,1.16385,1.16367,1.16373
2025-10-15 08:13:00+00:00,1.16372,1.16376,1.16364,1.16366
2025-10-15 08:14:00+00:00,1.16364,1.1637,1.1636,1.16368
2025-10-15 08:15:00+00:00,1.16368,1.16375,1.16348,1.16353
2025-10-15 08:16:00+00:00,1.16354,1.16365,1.16352,1.16362
2025-10-15 08:17:00+00:00,1.16363,1.1639,1.1636,1.16388
2025-10-15 08:18:00+00:00,1.16387,1.16387,1.16367,1.1638
2025-10-15 08:19:00+00:00,1.16378,1.16386,1.16374,1.16386
2025-10-15 08:20:00+00:00,1.16385,1.16386,1.16362,1.16366
2025-10-15 08:21:00+00:00,1.16368,1.16381,1.16356,1.16374
2025-10-15 08:22:00+00:00,1.16374,1.16383,1.1637,1.16374
2025-10-15 08:23:00+00:00,1.16376,1.16392,1.16371,1.16386
2025-10-15 08:24:00+00:00,1.16386,1.16386,1.16366,1.16371
2025-10-15 08:25:00+00:00,1.1637,1.1637,1.1635,1.16356
2025-10-15 08:26:00+00:00,1.16358,1.16365,1.16352,1.1636
2025-10-15 08:27:00+00:00,1.1636,1.16364,1.16356,1.16362
2025-10-15 08:28:00+00:00,1.16361,1.16373,1.16361,1.16372
2025-10-15 08:29:00+00:00,1.16371,1.16371,1.16348,1.16353
2025-10-15 08:30:00+00:00,1.16354,1.16356,1.16331,1.16356
2025-10-15 08:31:00+00:00,1.16358,1.16362,1.16336,1.16347
2025-10-15 08:32:00+00:00,1.16346,1.16346,1.16336,1.16344
2025-10-15 08:33:00+00:00,1.16344,1.16362,1.16341,1.16362
2025-10-15 08:34:00+00:00,1.16362,1.16368,1.16362,1.16362
2025-10-15 08:35:00+00:00,1.16362,1.16366,1.1635,1.1635
2025-10-15 08:36:00+00:00,1.1635,1.16352,1.16342,1.16351
2025-10-15 08:37:00+00:00,1.16352,1.16368,1.16352,1.16367
2025-10-15 08:38:00+00:00,1.16366,1.1637,1.16359,1.16369
2025-10-15 08:39:00+00:00,1.16368,1.16384,1.16368,1.16376
2025-10-15 08:40:00+00:00,1.16376,1.16388,1.16372,1.16386
2025-10-15 08:41:00+00:00,1.16386,1.16387,1.16382,1.16385
2025-10-15 08:42:00+00:00,1.16384,1.16388,1.16381,1.16382
2025-10-15 08:43:00+00:00,1.16382,1.16392,1.16382,1.16386
2025-10-15 08:44:00+00:00,1.16387,1.16392,1.16384,1.16392
2025-10-15 08:45:00+00:00,1.16394,1.16403,1.1638,1.16382
2025-10-15 08:46:00+00:00,1.16384,1.16402,1.16384,1.16396
2025-10-15 08:47:00+00:00,1.16395,1.16424,1.16389,1.16422
2025-10-15 08:48:00+00:00,1.16422,1.16424,1.16414,1.16422
2025-10-15 08:49:00+00:00,1.16422,1.16426,1.16414,1.16425
2025-10-15 08:50:00+00:00,1.16426,1.16456,1.16426,1.16446
2025-10-15 08:51:00+00:00,1.16447,1.16448,1.16426,1.16426
2025-10-15 08:52:00+00:00,1.16426,1.1643,1.16374,1.16378
2025-10-15 08:53:00+00:00,1.1638,1.16388,1.1636,1.16362
2025-10-15 08:54:00+00:00,1.16362,1.16373,1.1634,1.16362
2025-10-15 08:55:00+00:00,1.16362,1.16365,1.16326,1.16328
2025-10-15 08:56:00+00:00,1.16327,1.16342,1.16316,1.16316
2025-10-15 08:57:00+00:00,1.16317,1.16336,1.16316,1.16334
2025-10-15 08:58:00+00:00,1.16334,1.16342,1.1633,1.16331
2025-10-15 08:59:00+00:00,1.1633,1.16334,1.16321,1.16328
2025-10-15 09:00:00+00:00,1.16325,1.16333,1.16316,1.16332
2025-10-15 09:01:00+00:00,1.16333,1.16338,1.16326,1.16334
2025-10-15 09:02:00+00:00,1.16336,1.16338,1.16326,1.1633
2025-10-15 09:03:00+00:00,1.16332,1.16332,1.16306,1.16314
2025-10-15 09:04:00+00:00,1.16314,1.16328,1.16311,1.16327
2025-10-15 09:05:00+00:00,1.16328,1.16334,1.16321,1.16322
2025-10-15 09:06:00+00:00,1.16322,1.16322,1.16311,1.16312
2025-10-15 09:07:00+00:00,1.16314,1.1632,1.16302,1.16303
2025-10-15 09:08:00+00:00,1.16302,1.16312,1.163,1.16301
2025-10-15 09:09:00+00:00,1.16302,1.16302,1.16281,1.16302
2025-10-15 09:10:00+00:00,1.16302,1.16302,1.16288,1.16292
2025-10-15 09:11:00+00:00,1.16291,1.16311,1.16288,1.16308
2025-10-15 09:12:00+00:00,1.16308,1.1632,1.16306,1.16317
2025-10-15 09:13:00+00:00,1.16318,1.16318,1.16292,1.16296
2025-10-15 09:14:00+00:00,1.16297,1.16306,1.16297,1.16301
2025-10-15 09:15:00+00:00,1.16302,1.1631,1.163,1.16302
2025-10-15 09:16:00+00:00,1.16302,1.16303,1.16288,1.1629
2025-10-15 09:17:00+00:00,1.16288,1.16298,1.16286,1.16297
2025-10-15 09:18:00+00:00,1.16296,1.16298,1.1628,1.16292
2025-10-15 09:19:00+00:00,1.16292,1.16304,1.16292,1.16302
2025-10-15 09:20:00+00:00,1.16301,1.16307,1.16288,1.16293
2025-10-15 09:21:00+00:00,1.16292,1.16308,1.16284,1.16284
2025-10-15 09:22:00+00:00,1.16284,1.1631,1.16282,1.16306
2025-10-15 09:23:00+00:00,1.16305,1.16308,1.16296,1.16306
2025-10-15 09:24:00+00:00,1.16306,1.16312,1.16296,1.163
2025-10-15 09:25:00+00:00,1.16298,1.16304,1.1629,1.16304
2025-10-15 09:26:00+00:00,1.16304,1.16311,1.16302,1.16308
2025-10-15 09:27:00+00:00,1.1631,1.1632,1.16309,1.16315
2025-10-15 09:28:00+00:00,1.16314,1.16322,1.16308,1.16315
2025-10-15 09:29:00+00:00,1.16314,1.16323,1.16306,1.1632
2025-10-15 09:30:00+00:00,1.16321,1.16358,1.16321,1.16348
2025-10-15 09:31:00+00:00,1.16348,1.1636,1.16348,1.16358
2025-10-15 09:32:00+00:00,1.16359,1.16368,1.16358,1.16359
2025-10-15 09:33:00+00:00,1.1636,1.16376,1.16359,1.16369
2025-10-15 09:34:00+00:00,1.1637,1.1639,1.16369,1.16382
2025-10-15 09:35:00+00:00,1.16382,1.16384,1.16366,1.1638
2025-10-15 09:36:00+00:00,1.1638,1.16392,1.1638,1.1639
2025-10-15 09:37:00+00:00,1.1639,1.16392,1.16382,1.16392
2025-10-15 09:38:00+00:00,1.16394,1.16394,1.16372,1.1638
2025-10-15 09:39:00+00:00,1.16379,1.1638,1.16358,1.16369
2025-10-15 09:40:00+00:00,1.16368,1.16368,1.16348,1.16352
2025-10-15 09:41:00+00:00,1.16352,1.16357,1.16344,1.16356
2025-10-15 09:42:00+00:00,1.16355,1.16358,1.1635,1.1635
2025-10-15 09:43:00+00:00,1.1635,1.16362,1.16345,1.16348
2025-10-15 09:44:00+00:00,1.16348,1.16354,1.16335,1.16336
2025-10-15 09:45:00+00:00,1.16334,1.16344,1.16321,1.16339
2025-10-15 09:46:00+00:00,1.1634,1.1634,1.16326,1.16338
2025-10-15 09:47:00+00:00,1.16339,1.16339,1.16322,1.16322
2025-10-15 09:48:00+00:00,1.16323,1.16323,1.16312,1.16313
2025-10-15 09:49:00+00:00,1.16314,1.16322,1.1631,1.16311
2025-10-15 09:50:00+00:00,1.1631,1.1634,1.1631,1.16332
2025-10-15 09:51:00+00:00,1.16333,1.16341,1.16332,1.16339
2025-10-15 09:52:00+00:00,1.1634,1.16348,1.16338,1.16344
2025-10-15 09:53:00+00:00,1.16342,1.16344,1.16337,1.16344
2025-10-15 09:54:00+00:00,1.16342,1.16348,1.16336,1.16348
2025-10-15 09:55:00+00:00,1.16348,1.16364,1.16345,1.16361
2025-10-15 09:56:00+00:00,1.1636,1.16362,1.16347,1.16358
2025-10-15 09:57:00+00:00,1.16356,1.16358,1.16339,1.16354
2025-10-15 09:58:00+00:00,1.16352,1.16357,1.16347,1.16352
2025-10-15 09:59:00+00:00,1.16352,1.16354,1.16344,1.16348
2025-10-15 10:00:00+00:00,1.16347,1.1635,1.1632,1.16322
2025-10-15 10:01:00+00:00,1.16322,1.16328,1.16312,1.16312
2025-10-15 10:02:00+00:00,1.1631,1.16322,1.1631,1.16312
2025-10-15 10:03:00+00:00,1.16312,1.16318,1.16309,1.16318
2025-10-15 10:04:00+00:00,1.16316,1.16319,1.16306,1.16306
2025-10-15 10:05:00+00:00,1.16304,1.16308,1.16296,1.16299
2025-10-15 10:06:00+00:00,1.163,1.16306,1.16298,1.16302
2025-10-15 10:07:00+00:00,1.16304,1.16305,1.16287,1.16288
2025-10-15 10:08:00+00:00,1.16288,1.16289,1.1628,1.1628
2025-10-15 10:09:00+00:00,1.16279,1.16286,1.16278,1.16282
2025-10-15 10:10:00+00:00,1.16282,1.16288,1.16278,1.16279
2025-10-15 10:11:00+00:00,1.16281,1.1629,1.16274,1.16288
2025-10-15 10:12:00+00:00,1.16288,1.16293,1.16282,1.16287
2025-10-15 10:13:00+00:00,1.16288,1.16293,1.16288,1.16292
2025-10-15 10:14:00+00:00,1.16291,1.16306,1.16291,1.16294
2025-10-15 10:15:00+00:00,1.16293,1.16294,1.16276,1.1628
2025-10-15 10:16:00+00:00,1.16281,1.16298,1.16281,1.16296
2025-10-15 10:17:00+00:00,1.16297,1.163,1.16294,1.16296
2025-10-15 10:18:00+00:00,1.16294,1.16296,1.16278,1.16278
2025-10-15 10:19:00+00:00,1.16278,1.1628,1.16271,1.16274
2025-10-15 10:20:00+00:00,1.16274,1.16275,1.16266,1.16267
2025-10-15 10:21:00+00:00,1.16268,1.16272,1.16258,1.16261
2025-10-15 10:22:00+00:00,1.1626,1.1626,1.16251,1.16252
2025-10-15 10:23:00+00:00,1.16254,1.16254,1.1625,1.16253
2025-10-15 10:24:00+00:00,1.16252,1.16252,1.16233,1.16238
2025-10-15 10:25:00+00:00,1.16236,1.16242,1.16231,1.16241
2025-10-15 10:26:00+00:00,1.16239,1.16239,1.16225,1.16225
2025-10-15 10:27:00+00:00,1.16223,1.16233,1.1622,1.16231
2025-10-15 10:28:00+00:00,1.1623,1.16245,1.1623,1.16238
2025-10-15 10:29:00+00:00,1.16238,1.16245,1.16235,1.16243
2025-10-15 10:30:00+00:00,1.16242,1.16248,1.16237,1.1624
2025-10-15 10:31:00+00:00,1.16239,1.16246,1.16239,1.16244
2025-10-15 10:32:00+00:00,1.16244,1.16244,1.16236,1.1624
2025-10-15 10:33:00+00:00,1.1624,1.16251,1.16233,1.16248
2025-10-15 10:34:00+00:00,1.16246,1.16246,1.16234,1.16241
2025-10-15 10:35:00+00:00,1.1624,1.1624,1.16232,1.16237
2025-10-15 10:36:00+00:00,1.16236,1.16242,1.16226,1.16226
2025-10-15 10:37:00+00:00,1.16227,1.16233,1.1622,1.16232
2025-10-15 10:38:00+00:00,1.16232,1.16232,1.16221,1.16222
2025-10-15 10:39:00+00:00,1.16224,1.16232,1.16222,1.1623
2025-10-15 10:40:00+00:00,1.1623,1.1624,1.16229,1.16236
2025-10-15 10:41:00+00:00,1.16233,1.16246,1.16232,1.16244
2025-10-15 10:42:00+00:00,1.16242,1.16245,1.16239,1.1624
2025-10-15 10:43:00+00:00,1.1624,1.16244,1.16232,1.16235
2025-10-15 10:44:00+00:00,1.16236,1.16242,1.16236,1.16236
2025-10-15 10:45:00+00:00,1.16236,1.16238,1.16226,1.16237
2025-10-15 10:46:00+00:00,1.16236,1.16237,1.16225,1.16228
2025-10-15 10:47:00+00:00,1.16228,1.16238,1.16226,1.16226
2025-10-15 10:48:00+00:00,1.16228,1.16228,1.16212,1.16217
2025-10-15 10:49:00+00:00,1.16216,1.1622,1.16216,1.16218
2025-10-15 10:50:00+00:00,1.16219,1.16224,1.16216,1.1622
2025-10-15 10:51:00+00:00,1.1622,1.16222,1.16216,1.16216
2025-10-15 10:52:00+00:00,1.16216,1.16226,1.16216,1.16222
2025-10-15 10:53:00+00:00,1.1622,1.1622,1.16206,1.16206
2025-10-15 10:54:00+00:00,1.16206,1.16217,1.16206,1.16212
2025-10-15 10:55:00+00:00,1.1621,1.16213,1.16206,1.16212
2025-10-15 10:56:00+00:00,1.1621,1.16224,1.16207,1.16224
2025-10-15 10:57:00+00:00,1.16222,1.16242,1.16216,1.16242
2025-10-15 10:58:00+00:00,1.16242,1.16261,1.1624,1.16254
2025-10-15 10:59:00+00:00,1.16255,1.16262,1.16243,1.16243
2025-10-15 11:00:00+00:00,1.16244,1.16272,1.16242,1.1627
2025-10-15 11:01:00+00:00,1.16272,1.16284,1.1627,1.16284
2025-10-15 11:02:00+00:00,1.16282,1.16282,1.1627,1.16274
2025-10-15 11:03:00+00:00,1.16274,1.1628,1.16264,1.1627
2025-10-15 11:04:00+00:00,1.1627,1.16272,1.16261,1.16264
2025-10-15 11:05:00+00:00,1.16262,1.16296,1.1626,1.16295
2025-10-15 11:06:00+00:00,1.16294,1.16298,1.16285,1.16293
2025-10-15 11:07:00+00:00,1.16293,1.16296,1.16286,1.16288
2025-10-15 11:08:00+00:00,1.16288,1.16292,1.16279,1.16289
2025-10-15 11:09:00+00:00,1.16291,1.16291,1.16278,1.16279
2025-10-15 11:10:00+00:00,1.16278,1.16286,1.16274,1.16276
2025-10-15 11:11:00+00:00,1.16277,1.16278,1.16272,1.16276
2025-10-15 11:12:00+00:00,1.16276,1.16295,1.16276,1.16292
2025-10-15 11:13:00+00:00,1.16291,1.16298,1.16279,1.16282
2025-10-15 11:14:00+00:00,1.16283,1.1629,1.16281,1.16285
2025-10-15 11:15:00+00:00,1.16288,1.16302,1.16278,1.16296
2025-10-15 11:16:00+00:00,1.16295,1.16295,1.16268,1.16269
2025-10-15 11:17:00+00:00,1.16268,1.16278,1.16258,1.16276
2025-10-15 11:18:00+00:00,1.16277,1.16296,1.16274,1.16296
2025-10-15 11:19:00+00:00,1.16294,1.16301,1.16281,1.16286
2025-10-15 11:20:00+00:00,1.16288,1.16289,1.16284,1.16288
2025-10-15 11:21:00+00:00,1.16288,1.1629,1.16286,1.16287
2025-10-15 11:22:00+00:00,1.16288,1.1629,1.16282,1.16288
2025-10-15 11:23:00+00:00,1.16288,1.16301,1.16282,1.16299
2025-10-15 11:24:00+00:00,1.163,1.163,1.16292,1.16295
2025-10-15 11:25:00+00:00,1.16296,1.16306,1.16295,1.16304
2025-10-15 11:26:00+00:00,1.16304,1.1632,1.16301,1.16318
2025-10-15 11:27:00+00:00,1.16316,1.16324,1.16302,1.16307
2025-10-15 11:28:00+00:00,1.16308,1.16308,1.16296,1.16297
2025-10-15 11:29:00+00:00,1.16298,1.16298,1.16284,1.16287
2025-10-15 11:30:00+00:00,1.16286,1.16286,1.16264,1.16268
2025-10-15 11:31:00+00:00,1.16266,1.16268,1.16254,1.16266
2025-10-15 11:32:00+00:00,1.16266,1.16266,1.16247,1.1625
2025-10-15 11:33:00+00:00,1.16252,1.16254,1.16242,1.16243
2025-10-15 11:34:00+00:00,1.16242,1.16252,1.16232,1.16236
2025-10-15 11:35:00+00:00,1.16236,1.16252,1.1623,1.16248
2025-10-15 11:36:00+00:00,1.16248,1.16252,1.16246,1.16251
2025-10-15 11:37:00+00:00,1.16252,1.16259,1.1625,1.1625
2025-10-15 11:38:00+00:00,1.16251,1.16252,1.16245,1.16251
2025-10-15 11:39:00+00:00,1.1625,1.1627,1.1625,1.16264
2025-10-15 11:40:00+00:00,1.16263,1.16263,1.16248,1.1625
2025-10-15 11:41:00+00:00,1.16251,1.16262,1.16251,1.1626
2025-10-15 11:42:00+00:00,1.1626,1.16274,1.16258,1.16266
2025-10-15 11:43:00+00:00,1.16268,1.16281,1.16266,1.16281
2025-10-15 11:44:00+00:00,1.1628,1.16284,1.16274,1.16278
2025-10-15 11:45:00+00:00,1.16278,1.1628,1.16254,1.16261
2025-10-15 11:46:00+00:00,1.1626,1.16264,1.16252,1.16253
2025-10-15 11:47:00+00:00,1.16254,1.16258,1.16252,1.16255
2025-10-15 11:48:00+00:00,1.16254,1.16254,1.16246,1.16246
2025-10-15 11:49:00+00:00,1.16247,1.16248,1.16225,1.1623
2025-10-15 11:50:00+00:00,1.1623,1.16232,1.16226,1.1623
2025-10-15 11:51:00+00:00,1.1623,1.16246,1.16226,1.16231
2025-10-15 11:52:00+00:00,1.1623,1.16232,1.16218,1.1622
2025-10-15 11:53:00+00:00,1.16224,1.16232,1.1622,1.16226
2025-10-15 11:54:00+00:00,1.16227,1.16227,1.16216,1.16217
2025-10-15 11:55:00+00:00,1.16216,1.1622,1.16212,1.16214
2025-10-15 11:56:00+00:00,1.16214,1.16223,1.16208,1.16221
2025-10-15 11:57:00+00:00,1.16221,1.16222,1.16202,1.16206
2025-10-15 11:58:00+00:00,1.16206,1.16218,1.16202,1.16205
2025-10-15 11:59:00+00:00,1.16206,1.16211,1.16197,1.16201
2025-10-15 12:00:00+00:00,1.162,1.16204,1.16188,1.16192
2025-10-15 12:01:00+00:00,1.16192,1.16199,1.16183,1.1619
2025-10-15 12:02:00+00:00,1.16192,1.16214,1.16188,1.16213
2025-10-15 12:03:00+00:00,1.16214,1.16248,1.16214,1.16248
2025-10-15 12:04:00+00:00,1.16247,1.16252,1.1624,1.1624
2025-10-15 12:05:00+00:00,1.1624,1.16247,1.16236,1.16237
2025-10-15 12:06:00+00:00,1.16238,1.1625,1.16235,1.16235
2025-10-15 12:07:00+00:00,1.16236,1.16244,1.16224,1.16231
2025-10-15 12:08:00+00:00,1.16232,1.16233,1.16228,1.1623
2025-10-15 12:09:00+00:00,1.1623,1.16238,1.16222,1.16222
2025-10-15 12:10:00+00:00,1.1622,1.1624,1.1622,1.16229
2025-10-15 12:11:00+00:00,1.1623,1.1623,1.16202,1.16216
2025-10-15 12:12:00+00:00,1.16218,1.16226,1.16212,1.16222
2025-10-15 12:13:00+00:00,1.16222,1.16236,1.16222,1.16223
2025-10-15 12:14:00+00:00,1.16224,1.16234,1.16223,1.16226
2025-10-15 12:15:00+00:00,1.16226,1.16228,1.16223,1.16228
2025-10-15 12:16:00+00:00,1.16227,1.16228,1.16205,1.16217
2025-10-15 12:17:00+00:00,1.16216,1.16217,1.16192,1.16194
2025-10-15 12:18:00+00:00,1.16194,1.16208,1.1619,1.16202
2025-10-15 12:19:00+00:00,1.16203,1.16211,1.16201,1.16208
2025-10-15 12:20:00+00:00,1.16205,1.16228,1.16201,1.16218
2025-10-15 12:21:00+00:00,1.16218,1.1624,1.16216,1.16232
2025-10-15 12:22:00+00:00,1.16233,1.16239,1.1623,1.16237
2025-10-15 12:23:00+00:00,1.16238,1.16242,1.16224,1.1623
2025-10-15 12:24:00+00:00,1.1623,1.16238,1.16216,1.1622
2025-10-15 12:25:00+00:00,1.1622,1.16222,1.16206,1.1622
2025-10-15 12:26:00+00:00,1.16217,1.16262,1.16212,1.16262
2025-10-15 12:27:00+00:00,1.16263,1.16266,1.16254,1.16254
2025-10-15 12:28:00+00:00,1.16255,1.16265,1.16248,1.16252
2025-10-15 12:29:00+00:00,1.1625,1.16266,1.16248,1.16262
2025-10-15 12:30:00+00:00,1.1626,1.16278,1.16227,1.16268
2025-10-15 12:31:00+00:00,1.16268,1.16278,1.16247,1.16248
2025-10-15 12:32:00+00:00,1.16249,1.16254,1.16224,1.16228
2025-10-15 12:33:00+00:00,1.16228,1.16248,1.16228,1.16233
2025-10-15 12:34:00+00:00,1.16232,1.16238,1.16207,1.16217
2025-10-15 12:35:00+00:00,1.16218,1.16232,1.16201,1.16202
2025-10-15 12:36:00+00:00,1.16202,1.16223,1.162,1.16222
2025-10-15 12:37:00+00:00,1.16223,1.16235,1.16219,1.16222
2025-10-15 12:38:00+00:00,1.1622,1.16233,1.1621,1.16227
2025-10-15 12:39:00+00:00,1.16226,1.16228,1.16208,1.16216
2025-10-15 12:40:00+00:00,1.16217,1.16228,1.16196,1.16222
2025-10-15 12:41:00+00:00,1.16223,1.16239,1.16212,1.16212
2025-10-15 12:42:00+00:00,1.16213,1.16232,1.16213,1.16221
2025-10-15 12:43:00+00:00,1.16221,1.16236,1.1622,1.16227
2025-10-15 12:44:00+00:00,1.16228,1.16228,1.16196,1.16202
2025-10-15 12:45:00+00:00,1.16202,1.16218,1.16198,1.16216
2025-10-15 12:46:00+00:00,1.16216,1.1622,1.16206,1.16212
2025-10-15 12:47:00+00:00,1.1621,1.16225,1.16208,1.16222
2025-10-15 12:48:00+00:00,1.16222,1.16232,1.16216,1.16228
2025-10-15 12:49:00+00:00,1.16227,1.16228,1.162,1.16219
2025-10-15 12:50:00+00:00,1.1622,1.16222,1.16182,1.16186
2025-10-15 12:51:00+00:00,1.16186,1.16192,1.16165,1.16172
2025-10-15 12:52:00+00:00,1.16172,1.16174,1.16154,1.16162
2025-10-15 12:53:00+00:00,1.16162,1.1617,1.16152,1.16156
2025-10-15 12:54:00+00:00,1.16157,1.16167,1.16154,1.16156
2025-10-15 12:55:00+00:00,1.16156,1.16156,1.16139,1.16147
2025-10-15 12:56:00+00:00,1.16148,1.16163,1.16148,1.16162
2025-10-15 12:57:00+00:00,1.16162,1.16178,1.16154,1.16173
2025-10-15 12:58:00+00:00,1.16172,1.16192,1.1617,1.16183
2025-10-15 12:59:00+00:00,1.16183,1.16193,1.16174,1.16176
2025-10-15 13:00:00+00:00,1.16177,1.16178,1.16152,1.16157
2025-10-15 13:01:00+00:00,1.16154,1.1616,1.16146,1.16158
2025-10-15 13:02:00+00:00,1.16156,1.16156,1.16132,1.16138
2025-10-15 13:03:00+00:00,1.16138,1.16148,1.1611,1.16112
2025-10-15 13:04:00+00:00,1.16111,1.16122,1.16104,1.1612
2025-10-15 13:05:00+00:00,1.16122,1.16146,1.16114,1.16144
