trade_id,side,open_time,open_price,close_time,close_price,pips,outcome,reason
trade_3210,sell,2021-11-11 17:58:00+00:00,1.14502,2021-11-12 01:00:00+00:00,1.14402,10.0,win,tp
trade_3211,buy,2021-11-12 01:00:00+00:00,1.14402,2021-11-12 07:34:00+00:00,1.14502,10.0,win,tp
trade_3214,sell,2021-11-12 07:34:00+00:00,1.14502,2021-11-12 09:17:00+00:00,1.14402,10.0,win,tp
trade_3215,buy,2021-11-12 09:17:00+00:00,1.14402,2021-11-12 11:40:00+00:00,1.14502,10.0,win,tp
trade_3218,sell,2021-11-12 11:40:00+00:00,1.14502,2021-11-12 14:13:00+00:00,1.14402,10.0,win,tp
trade_3219,buy,2021-11-12 14:13:00+00:00,1.14402,2021-11-12 15:02:00+00:00,1.14502,10.0,win,tp
trade_3209,buy,2021-11-11 17:58:00+00:00,1.14502,2021-11-12 15:19:00+00:00,1.14602,10.0,win,tp
trade_3213,buy,2021-11-12 07:34:00+00:00,1.14502,2021-11-12 15:19:00+00:00,1.14602,10.0,win,tp
trade_3217,buy,2021-11-12 11:40:00+00:00,1.14502,2021-11-12 15:19:00+00:00,1.14602,10.0,win,tp
trade_3221,buy,2021-11-12 15:02:00+00:00,1.14502,2021-11-12 15:19:00+00:00,1.14602,10.0,win,tp
trade_3224,sell,2021-11-12 15:19:00+00:00,1.14602,2021-11-12 15:27:00+00:00,1.14502,10.0,win,tp
trade_3222,sell,2021-11-12 15:02:00+00:00,1.14502,2021-11-12 15:55:00+00:00,1.14402,10.0,win,tp
trade_3226,sell,2021-11-12 15:27:00+00:00,1.14502,2021-11-12 15:55:00+00:00,1.14402,10.0,win,tp
trade_3227,buy,2021-11-12 15:55:00+00:00,1.14402,2021-11-12 16:08:00+00:00,1.14502,10.0,win,tp
trade_3225,buy,2021-11-12 15:27:00+00:00,1.14502,2021-11-15 02:00:00+00:00,1.14602,10.0,win,tp
trade_3229,buy,2021-11-12 16:08:00+00:00,1.14502,2021-11-15 02:00:00+00:00,1.14602,10.0,win,tp
trade_3232,sell,2021-11-15 02:00:00+00:00,1.14602,2021-11-15 07:55:00+00:00,1.14502,10.0,win,tp
trade_3230,sell,2021-11-12 16:08:00+00:00,1.14502,2021-11-15 08:42:00+00:00,1.14402,10.0,win,tp
trade_3234,sell,2021-11-15 07:55:00+00:00,1.14502,2021-11-15 08:42:00+00:00,1.14402,10.0,win,tp
trade_3235,buy,2021-11-15 08:42:00+00:00,1.14402,2021-11-15 09:05:00+00:00,1.14502,10.0,win,tp
trade_3238,sell,2021-11-15 09:05:00+00:00,1.14502,2021-11-15 12:59:00+00:00,1.14402,10.0,win,tp
trade_3212,sell,2021-11-12 01:00:00+00:00,1.14402,2021-11-15 15:30:00+00:00,1.14302,10.0,win,tp
trade_3216,sell,2021-11-12 09:17:00+00:00,1.14402,2021-11-15 15:30:00+00:00,1.14302,10.0,win,tp
trade_3220,sell,2021-11-12 14:13:00+00:00,1.14402,2021-11-15 15:30:00+00:00,1.14302,10.0,win,tp
trade_3228,sell,2021-11-12 15:55:00+00:00,1.14402,2021-11-15 15:30:00+00:00,1.14302,10.0,win,tp
trade_3236,sell,2021-11-15 08:42:00+00:00,1.14402,2021-11-15 15:30:00+00:00,1.14302,10.0,win,tp
trade_3240,sell,2021-11-15 12:59:00+00:00,1.14402,2021-11-15 15:30:00+00:00,1.14302,10.0,win,tp
trade_3242,sell,2021-11-15 15:30:00+00:00,1.14302,2021-11-15 15:41:00+00:00,1.14202,10.0,win,tp
trade_3244,sell,2021-11-15 15:41:00+00:00,1.14202,2021-11-15 17:10:00+00:00,1.14102,10.0,win,tp
trade_3246,sell,2021-11-15 17:10:00+00:00,1.14102,2021-11-15 17:24:00+00:00,1.14002,10.0,win,tp
trade_3247,buy,2021-11-15 17:24:00+00:00,1.13902,2021-11-15 17:24:00+00:00,1.14002,10.0,win,tp
trade_3250,sell,2021-11-15 17:24:00+00:00,1.14002,2021-11-15 17:24:00+00:00,1.13902,10.0,win,tp
trade_3248,sell,2021-11-15 17:24:00+00:00,1.13902,2021-11-15 18:21:00+00:00,1.13802,10.0,win,tp
trade_3252,sell,2021-11-15 17:25:00+00:00,1.13902,2021-11-15 18:21:00+00:00,1.13802,10.0,win,tp
trade_3254,sell,2021-11-15 18:21:00+00:00,1.13802,2021-11-15 20:28:00+00:00,1.13702,10.0,win,tp
trade_3256,sell,2021-11-15 20:28:00+00:00,1.13702,2021-11-15 20:55:00+00:00,1.13602,10.0,win,tp
trade_3257,buy,2021-11-15 20:55:00+00:00,1.13602,2021-11-15 21:25:00+00:00,1.13702,10.0,win,tp
trade_3260,sell,2021-11-15 21:25:00+00:00,1.13702,2021-11-15 23:51:00+00:00,1.13602,10.0,win,tp
trade_3261,buy,2021-11-15 23:51:00+00:00,1.13602,2021-11-16 00:01:00+00:00,1.13702,10.0,win,tp
trade_3255,buy,2021-11-15 20:28:00+00:00,1.13702,2021-11-16 02:00:00+00:00,1.13802,10.0,win,tp
trade_3259,buy,2021-11-15 21:25:00+00:00,1.13702,2021-11-16 02:00:00+00:00,1.13802,10.0,win,tp
trade_3263,buy,2021-11-16 00:01:00+00:00,1.13702,2021-11-16 02:00:00+00:00,1.13802,10.0,win,tp
trade_3266,sell,2021-11-16 02:00:00+00:00,1.13802,2021-11-16 07:28:00+00:00,1.13702,10.0,win,tp
trade_3264,sell,2021-11-16 00:01:00+00:00,1.13702,2021-11-16 09:25:00+00:00,1.13602,10.0,win,tp
trade_3268,sell,2021-11-16 07:28:00+00:00,1.13702,2021-11-16 09:25:00+00:00,1.13602,10.0,win,tp
trade_3269,buy,2021-11-16 09:25:00+00:00,1.13602,2021-11-16 11:29:00+00:00,1.13702,10.0,win,tp
trade_3272,sell,2021-11-16 11:29:00+00:00,1.13702,2021-11-16 12:48:00+00:00,1.13602,10.0,win,tp
trade_3273,buy,2021-11-16 12:48:00+00:00,1.13602,2021-11-16 13:21:00+00:00,1.13702,10.0,win,tp
trade_3276,sell,2021-11-16 13:21:00+00:00,1.13702,2021-11-16 13:30:00+00:00,1.13602,10.0,win,tp
trade_3277,buy,2021-11-16 13:30:00+00:00,1.13602,2021-11-16 13:30:00+00:00,1.13702,10.0,win,tp
trade_3280,sell,2021-11-16 13:36:00+00:00,1.13702,2021-11-16 14:00:00+00:00,1.13602,10.0,win,tp
trade_3258,sell,2021-11-15 20:55:00+00:00,1.13602,2021-11-16 14:06:00+00:00,1.13502,10.0,win,tp
trade_3262,sell,2021-11-15 23:51:00+00:00,1.13602,2021-11-16 14:06:00+00:00,1.13502,10.0,win,tp
trade_3270,sell,2021-11-16 09:25:00+00:00,1.13602,2021-11-16 14:06:00+00:00,1.13502,10.0,win,tp
trade_3274,sell,2021-11-16 12:48:00+00:00,1.13602,2021-11-16 14:06:00+00:00,1.13502,10.0,win,tp
trade_3278,sell,2021-11-16 13:30:00+00:00,1.13602,2021-11-16 14:06:00+00:00,1.13502,10.0,win,tp
trade_3282,sell,2021-11-16 14:00:00+00:00,1.13602,2021-11-16 14:06:00+00:00,1.13502,10.0,win,tp
trade_3283,buy,2021-11-16 14:06:00+00:00,1.13402,2021-11-16 14:06:00+00:00,1.13502,10.0,win,tp
trade_3286,sell,2021-11-16 14:06:00+00:00,1.13502,2021-11-16 14:06:00+00:00,1.13402,10.0,win,tp
trade_3284,sell,2021-11-16 14:06:00+00:00,1.13402,2021-11-16 14:14:00+00:00,1.13302,10.0,win,tp
trade_3287,buy,2021-11-16 14:14:00+00:00,1.13302,2021-11-16 14:30:00+00:00,1.13402,10.0,win,tp
trade_3289,buy,2021-11-16 14:30:00+00:00,1.13402,2021-11-16 15:08:00+00:00,1.13502,10.0,win,tp
trade_3292,sell,2021-11-16 15:08:00+00:00,1.13502,2021-11-16 16:35:00+00:00,1.13402,10.0,win,tp
trade_3290,sell,2021-11-16 14:30:00+00:00,1.13402,2021-11-16 17:14:00+00:00,1.13302,10.0,win,tp
trade_3294,sell,2021-11-16 16:35:00+00:00,1.13402,2021-11-16 17:14:00+00:00,1.13302,10.0,win,tp
trade_3288,sell,2021-11-16 14:14:00+00:00,1.13302,2021-11-16 17:32:00+00:00,1.13202,10.0,win,tp
trade_3296,sell,2021-11-16 17:14:00+00:00,1.13302,2021-11-16 17:32:00+00:00,1.13202,10.0,win,tp
trade_3297,buy,2021-11-16 17:32:00+00:00,1.13202,2021-11-16 18:03:00+00:00,1.13302,10.0,win,tp
trade_3300,sell,2021-11-16 18:03:00+00:00,1.13302,2021-11-16 19:46:00+00:00,1.13202,10.0,win,tp
trade_3298,sell,2021-11-16 17:32:00+00:00,1.13202,2021-11-16 21:01:00+00:00,1.13102,10.0,win,tp
trade_3302,sell,2021-11-16 19:46:00+00:00,1.13202,2021-11-16 21:01:00+00:00,1.13102,10.0,win,tp
trade_3303,buy,2021-11-16 21:01:00+00:00,1.13102,2021-11-16 21:59:00+00:00,1.13202,10.0,win,tp
trade_3306,sell,2021-11-16 21:59:00+00:00,1.13202,2021-11-16 23:42:00+00:00,1.13102,10.0,win,tp
trade_3307,buy,2021-11-16 23:42:00+00:00,1.13102,2021-11-17 00:06:00+00:00,1.13202,10.0,win,tp
trade_3310,sell,2021-11-17 00:06:00+00:00,1.13202,2021-11-17 03:35:00+00:00,1.13102,10.0,win,tp
trade_3304,sell,2021-11-16 21:01:00+00:00,1.13102,2021-11-17 03:41:00+00:00,1.13002,10.0,win,tp
trade_3308,sell,2021-11-16 23:42:00+00:00,1.13102,2021-11-17 03:41:00+00:00,1.13002,10.0,win,tp
trade_3312,sell,2021-11-17 03:35:00+00:00,1.13102,2021-11-17 03:41:00+00:00,1.13002,10.0,win,tp
trade_3313,buy,2021-11-17 03:41:00+00:00,1.12802,2021-11-17 03:41:00+00:00,1.12902,10.0,win,tp
trade_3315,buy,2021-11-17 03:41:00+00:00,1.12902,2021-11-17 03:41:00+00:00,1.13002,10.0,win,tp
trade_3316,sell,2021-11-17 03:41:00+00:00,1.12902,2021-11-17 03:41:00+00:00,1.12802,10.0,win,tp
trade_3318,sell,2021-11-17 03:41:00+00:00,1.13002,2021-11-17 03:41:00+00:00,1.12902,10.0,win,tp
trade_3314,sell,2021-11-17 03:41:00+00:00,1.12802,2021-11-17 03:42:00+00:00,1.12702,10.0,win,tp
trade_3319,buy,2021-11-17 03:42:00+00:00,1.12702,2021-11-17 03:43:00+00:00,1.12802,10.0,win,tp
trade_3322,sell,2021-11-17 03:43:00+00:00,1.12802,2021-11-17 03:43:00+00:00,1.12702,10.0,win,tp
trade_3321,buy,2021-11-17 03:43:00+00:00,1.12802,2021-11-17 03:48:00+00:00,1.12902,10.0,win,tp
trade_3323,buy,2021-11-17 03:48:00+00:00,1.12902,2021-11-17 04:19:00+00:00,1.13002,10.0,win,tp
trade_3317,buy,2021-11-17 03:41:00+00:00,1.13002,2021-11-17 07:20:00+00:00,1.13102,10.0,win,tp
trade_3325,buy,2021-11-17 04:19:00+00:00,1.13002,2021-11-17 07:20:00+00:00,1.13102,10.0,win,tp
trade_3328,sell,2021-11-17 07:20:00+00:00,1.13102,2021-11-17 07:58:00+00:00,1.13002,10.0,win,tp
trade_3329,buy,2021-11-17 07:58:00+00:00,1.13002,2021-11-17 08:18:00+00:00,1.13102,10.0,win,tp
trade_3311,buy,2021-11-17 03:35:00+00:00,1.13102,2021-11-17 08:53:00+00:00,1.13202,10.0,win,tp
trade_3327,buy,2021-11-17 07:20:00+00:00,1.13102,2021-11-17 08:53:00+00:00,1.13202,10.0,win,tp
trade_3331,buy,2021-11-17 08:18:00+00:00,1.13102,2021-11-17 08:53:00+00:00,1.13202,10.0,win,tp
trade_3334,sell,2021-11-17 08:53:00+00:00,1.13202,2021-11-17 09:29:00+00:00,1.13102,10.0,win,tp
trade_3335,buy,2021-11-17 09:29:00+00:00,1.13102,2021-11-17 11:56:00+00:00,1.13202,10.0,win,tp
trade_3301,buy,2021-11-16 19:46:00+00:00,1.13202,2021-11-17 12:16:00+00:00,1.13302,10.0,win,tp
trade_3305,buy,2021-11-16 21:59:00+00:00,1.13202,2021-11-17 12:16:00+00:00,1.13302,10.0,win,tp
trade_3309,buy,2021-11-17 00:06:00+00:00,1.13202,2021-11-17 12:16:00+00:00,1.13302,10.0,win,tp
trade_3333,buy,2021-11-17 08:53:00+00:00,1.13202,2021-11-17 12:16:00+00:00,1.13302,10.0,win,tp
trade_3337,buy,2021-11-17 11:56:00+00:00,1.13202,2021-11-17 12:16:00+00:00,1.13302,10.0,win,tp
trade_3340,sell,2021-11-17 12:16:00+00:00,1.13302,2021-11-17 12:47:00+00:00,1.13202,10.0,win,tp
trade_3338,sell,2021-11-17 11:56:00+00:00,1.13202,2021-11-17 13:41:00+00:00,1.13102,10.0,win,tp
trade_3342,sell,2021-11-17 12:47:00+00:00,1.13202,2021-11-17 13:41:00+00:00,1.13102,10.0,win,tp
trade_3332,sell,2021-11-17 08:18:00+00:00,1.13102,2021-11-17 13:58:00+00:00,1.13002,10.0,win,tp
trade_3336,sell,2021-11-17 09:29:00+00:00,1.13102,2021-11-17 13:58:00+00:00,1.13002,10.0,win,tp
trade_3344,sell,2021-11-17 13:41:00+00:00,1.13102,2021-11-17 13:58:00+00:00,1.13002,10.0,win,tp
trade_3345,buy,2021-11-17 13:58:00+00:00,1.13002,2021-11-17 14:24:00+00:00,1.13102,10.0,win,tp
trade_3343,buy,2021-11-17 13:41:00+00:00,1.13102,2021-11-17 14:49:00+00:00,1.13202,10.0,win,tp
trade_3347,buy,2021-11-17 14:24:00+00:00,1.13102,2021-11-17 14:49:00+00:00,1.13202,10.0,win,tp
trade_3350,sell,2021-11-17 14:49:00+00:00,1.13202,2021-11-17 15:07:00+00:00,1.13102,10.0,win,tp
trade_3348,sell,2021-11-17 14:24:00+00:00,1.13102,2021-11-17 15:41:00+00:00,1.13002,10.0,win,tp
trade_3352,sell,2021-11-17 15:07:00+00:00,1.13102,2021-11-17 15:41:00+00:00,1.13002,10.0,win,tp
trade_3353,buy,2021-11-17 15:41:00+00:00,1.13002,2021-11-17 16:02:00+00:00,1.13102,10.0,win,tp
trade_3356,sell,2021-11-17 16:02:00+00:00,1.13102,2021-11-17 16:23:00+00:00,1.13002,10.0,win,tp
trade_3357,buy,2021-11-17 16:23:00+00:00,1.13002,2021-11-17 16:36:00+00:00,1.13102,10.0,win,tp
trade_3351,buy,2021-11-17 15:07:00+00:00,1.13102,2021-11-17 16:58:00+00:00,1.13202,10.0,win,tp
trade_3355,buy,2021-11-17 16:02:00+00:00,1.13102,2021-11-17 16:58:00+00:00,1.13202,10.0,win,tp
trade_3359,buy,2021-11-17 16:36:00+00:00,1.13102,2021-11-17 16:58:00+00:00,1.13202,10.0,win,tp
trade_3341,buy,2021-11-17 12:47:00+00:00,1.13202,2021-11-18 02:07:00+00:00,1.13302,10.0,win,tp
trade_3349,buy,2021-11-17 14:49:00+00:00,1.13202,2021-11-18 02:07:00+00:00,1.13302,10.0,win,tp
trade_3361,buy,2021-11-17 16:58:00+00:00,1.13202,2021-11-18 02:07:00+00:00,1.13302,10.0,win,tp
trade_3364,sell,2021-11-18 02:07:00+00:00,1.13302,2021-11-18 05:11:00+00:00,1.13202,10.0,win,tp
trade_3365,buy,2021-11-18 05:11:00+00:00,1.13202,2021-11-18 07:36:00+00:00,1.13302,10.0,win,tp
trade_3295,buy,2021-11-16 17:14:00+00:00,1.13302,2021-11-18 11:07:00+00:00,1.13402,10.0,win,tp
trade_3299,buy,2021-11-16 18:03:00+00:00,1.13302,2021-11-18 11:07:00+00:00,1.13402,10.0,win,tp
trade_3339,buy,2021-11-17 12:16:00+00:00,1.13302,2021-11-18 11:07:00+00:00,1.13402,10.0,win,tp
trade_3363,buy,2021-11-18 02:07:00+00:00,1.13302,2021-11-18 11:07:00+00:00,1.13402,10.0,win,tp
trade_3367,buy,2021-11-18 07:36:00+00:00,1.13302,2021-11-18 11:07:00+00:00,1.13402,10.0,win,tp
trade_3370,sell,2021-11-18 11:07:00+00:00,1.13402,2021-11-18 13:30:00+00:00,1.13302,10.0,win,tp
trade_3371,buy,2021-11-18 13:30:00+00:00,1.13302,2021-11-18 13:46:00+00:00,1.13402,10.0,win,tp
trade_3374,sell,2021-11-18 13:46:00+00:00,1.13402,2021-11-18 14:01:00+00:00,1.13302,10.0,win,tp
trade_3375,buy,2021-11-18 14:01:00+00:00,1.13302,2021-11-18 14:24:00+00:00,1.13402,10.0,win,tp
trade_3293,buy,2021-11-16 16:35:00+00:00,1.13402,2021-11-18 15:21:00+00:00,1.13502,10.0,win,tp
trade_3369,buy,2021-11-18 11:07:00+00:00,1.13402,2021-11-18 15:21:00+00:00,1.13502,10.0,win,tp
trade_3373,buy,2021-11-18 13:46:00+00:00,1.13402,2021-11-18 15:21:00+00:00,1.13502,10.0,win,tp
trade_3377,buy,2021-11-18 14:24:00+00:00,1.13402,2021-11-18 15:21:00+00:00,1.13502,10.0,win,tp
trade_3285,buy,2021-11-16 14:06:00+00:00,1.13502,2021-11-18 17:01:00+00:00,1.13602,10.0,win,tp
trade_3291,buy,2021-11-16 15:08:00+00:00,1.13502,2021-11-18 17:01:00+00:00,1.13602,10.0,win,tp
trade_3379,buy,2021-11-18 15:21:00+00:00,1.13502,2021-11-18 17:01:00+00:00,1.13602,10.0,win,tp
trade_3281,buy,2021-11-16 14:00:00+00:00,1.13602,2021-11-18 17:23:00+00:00,1.13702,10.0,win,tp
trade_3381,buy,2021-11-18 17:01:00+00:00,1.13602,2021-11-18 17:23:00+00:00,1.13702,10.0,win,tp
trade_3384,sell,2021-11-18 17:23:00+00:00,1.13702,2021-11-19 01:15:00+00:00,1.13602,10.0,win,tp
trade_3382,sell,2021-11-18 17:01:00+00:00,1.13602,2021-11-19 07:54:00+00:00,1.13502,10.0,win,tp
trade_3386,sell,2021-11-19 01:15:00+00:00,1.13602,2021-11-19 07:54:00+00:00,1.13502,10.0,win,tp
trade_3380,sell,2021-11-18 15:21:00+00:00,1.13502,2021-11-19 08:04:00+00:00,1.13402,10.0,win,tp
trade_3388,sell,2021-11-19 07:54:00+00:00,1.13502,2021-11-19 08:04:00+00:00,1.13402,10.0,win,tp
trade_3378,sell,2021-11-18 14:24:00+00:00,1.13402,2021-11-19 08:39:00+00:00,1.13302,10.0,win,tp
trade_3390,sell,2021-11-19 08:04:00+00:00,1.13402,2021-11-19 08:39:00+00:00,1.13302,10.0,win,tp
trade_3368,sell,2021-11-18 07:36:00+00:00,1.13302,2021-11-19 09:00:00+00:00,1.13202,10.0,win,tp
trade_3372,sell,2021-11-18 13:30:00+00:00,1.13302,2021-11-19 09:00:00+00:00,1.13202,10.0,win,tp
trade_3376,sell,2021-11-18 14:01:00+00:00,1.13302,2021-11-19 09:00:00+00:00,1.13202,10.0,win,tp
trade_3392,sell,2021-11-19 08:39:00+00:00,1.13302,2021-11-19 09:00:00+00:00,1.13202,10.0,win,tp
trade_3362,sell,2021-11-17 16:58:00+00:00,1.13202,2021-11-19 09:26:00+00:00,1.13102,10.0,win,tp
trade_3366,sell,2021-11-18 05:11:00+00:00,1.13202,2021-11-19 09:26:00+00:00,1.13102,10.0,win,tp
trade_3394,sell,2021-11-19 09:00:00+00:00,1.13202,2021-11-19 09:26:00+00:00,1.13102,10.0,win,tp
trade_3360,sell,2021-11-17 16:36:00+00:00,1.13102,2021-11-19 09:28:00+00:00,1.13002,10.0,win,tp
trade_3396,sell,2021-11-19 09:26:00+00:00,1.13102,2021-11-19 09:28:00+00:00,1.13002,10.0,win,tp
trade_3397,buy,2021-11-19 09:28:00+00:00,1.13002,2021-11-19 09:30:00+00:00,1.13102,10.0,win,tp
trade_3400,sell,2021-11-19 09:30:00+00:00,1.13102,2021-11-19 09:35:00+00:00,1.13002,10.0,win,tp
trade_3326,sell,2021-11-17 04:19:00+00:00,1.13002,2021-11-19 09:36:00+00:00,1.12902,10.0,win,tp
trade_3330,sell,2021-11-17 07:58:00+00:00,1.13002,2021-11-19 09:36:00+00:00,1.12902,10.0,win,tp
trade_3346,sell,2021-11-17 13:58:00+00:00,1.13002,2021-11-19 09:36:00+00:00,1.12902,10.0,win,tp
trade_3354,sell,2021-11-17 15:41:00+00:00,1.13002,2021-11-19 09:36:00+00:00,1.12902,10.0,win,tp
trade_3358,sell,2021-11-17 16:23:00+00:00,1.13002,2021-11-19 09:36:00+00:00,1.12902,10.0,win,tp
trade_3398,sell,2021-11-19 09:28:00+00:00,1.13002,2021-11-19 09:36:00+00:00,1.12902,10.0,win,tp
trade_3402,sell,2021-11-19 09:35:00+00:00,1.13002,2021-11-19 09:36:00+00:00,1.12902,10.0,win,tp
trade_3403,buy,2021-11-19 09:36:00+00:00,1.12902,2021-11-19 09:36:00+00:00,1.13002,10.0,win,tp
trade_3406,sell,2021-11-19 09:43:00+00:00,1.13002,2021-11-19 10:05:00+00:00,1.12902,10.0,win,tp
trade_3407,buy,2021-11-19 10:05:00+00:00,1.12902,2021-11-19 10:30:00+00:00,1.13002,10.0,win,tp
trade_3410,sell,2021-11-19 10:30:00+00:00,1.13002,2021-11-19 11:18:00+00:00,1.12902,10.0,win,tp
trade_3324,sell,2021-11-17 03:48:00+00:00,1.12902,2021-11-19 12:49:00+00:00,1.12802,10.0,win,tp
trade_3404,sell,2021-11-19 09:36:00+00:00,1.12902,2021-11-19 12:49:00+00:00,1.12802,10.0,win,tp
trade_3408,sell,2021-11-19 10:05:00+00:00,1.12902,2021-11-19 12:49:00+00:00,1.12802,10.0,win,tp
trade_3412,sell,2021-11-19 11:18:00+00:00,1.12902,2021-11-19 12:49:00+00:00,1.12802,10.0,win,tp
trade_3414,sell,2021-11-19 12:49:00+00:00,1.12802,2021-11-19 12:53:00+00:00,1.12702,10.0,win,tp
trade_3320,sell,2021-11-17 03:42:00+00:00,1.12702,2021-11-19 12:56:00+00:00,1.12602,10.0,win,tp
trade_3416,sell,2021-11-19 12:53:00+00:00,1.12702,2021-11-19 12:56:00+00:00,1.12602,10.0,win,tp
trade_3418,sell,2021-11-19 12:56:00+00:00,1.12602,2021-11-19 13:02:00+00:00,1.12502,10.0,win,tp
trade_3419,buy,2021-11-19 13:02:00+00:00,1.12502,2021-11-19 13:06:00+00:00,1.12602,10.0,win,tp
trade_3417,buy,2021-11-19 12:56:00+00:00,1.12602,2021-11-19 13:14:00+00:00,1.12702,10.0,win,tp
trade_3421,buy,2021-11-19 13:06:00+00:00,1.12602,2021-11-19 13:14:00+00:00,1.12702,10.0,win,tp
trade_3415,buy,2021-11-19 12:53:00+00:00,1.12702,2021-11-19 13:24:00+00:00,1.12802,10.0,win,tp
trade_3423,buy,2021-11-19 13:14:00+00:00,1.12702,2021-11-19 13:24:00+00:00,1.12802,10.0,win,tp
trade_3413,buy,2021-11-19 12:49:00+00:00,1.12802,2021-11-19 13:35:00+00:00,1.12902,10.0,win,tp
trade_3425,buy,2021-11-19 13:24:00+00:00,1.12802,2021-11-19 13:35:00+00:00,1.12902,10.0,win,tp
trade_3411,buy,2021-11-19 11:18:00+00:00,1.12902,2021-11-19 14:12:00+00:00,1.13002,10.0,win,tp
trade_3427,buy,2021-11-19 13:35:00+00:00,1.12902,2021-11-19 14:12:00+00:00,1.13002,10.0,win,tp
trade_3401,buy,2021-11-19 09:35:00+00:00,1.13002,2021-11-19 14:14:00+00:00,1.13102,10.0,win,tp
trade_3405,buy,2021-11-19 09:43:00+00:00,1.13002,2021-11-19 14:14:00+00:00,1.13102,10.0,win,tp
trade_3409,buy,2021-11-19 10:30:00+00:00,1.13002,2021-11-19 14:14:00+00:00,1.13102,10.0,win,tp
trade_3429,buy,2021-11-19 14:12:00+00:00,1.13002,2021-11-19 14:14:00+00:00,1.13102,10.0,win,tp
trade_3432,sell,2021-11-19 14:14:00+00:00,1.13102,2021-11-19 14:14:00+00:00,1.13002,10.0,win,tp
trade_3395,buy,2021-11-19 09:26:00+00:00,1.13102,2021-11-19 14:24:00+00:00,1.13202,10.0,win,tp
trade_3399,buy,2021-11-19 09:30:00+00:00,1.13102,2021-11-19 14:24:00+00:00,1.13202,10.0,win,tp
trade_3431,buy,2021-11-19 14:14:00+00:00,1.13102,2021-11-19 14:24:00+00:00,1.13202,10.0,win,tp
trade_3434,sell,2021-11-19 14:24:00+00:00,1.13202,2021-11-19 14:37:00+00:00,1.13102,10.0,win,tp
trade_3435,buy,2021-11-19 14:37:00+00:00,1.13102,2021-11-19 15:39:00+00:00,1.13202,10.0,win,tp
trade_3438,sell,2021-11-19 15:39:00+00:00,1.13202,2021-11-19 15:48:00+00:00,1.13102,10.0,win,tp
trade_3439,buy,2021-11-19 15:48:00+00:00,1.13102,2021-11-19 16:02:00+00:00,1.13202,10.0,win,tp
trade_3436,sell,2021-11-19 14:37:00+00:00,1.13102,2021-11-19 17:39:00+00:00,1.13002,10.0,win,tp
trade_3440,sell,2021-11-19 15:48:00+00:00,1.13102,2021-11-19 17:39:00+00:00,1.13002,10.0,win,tp
trade_3442,sell,2021-11-19 16:02:00+00:00,1.13202,2021-11-19 17:39:00+00:00,1.13102,10.0,win,tp
trade_3443,buy,2021-11-19 17:39:00+00:00,1.13002,2021-11-19 17:39:00+00:00,1.13102,10.0,win,tp
trade_3446,sell,2021-11-19 17:39:00+00:00,1.13102,2021-11-19 17:39:00+00:00,1.13002,10.0,win,tp
trade_3430,sell,2021-11-19 14:12:00+00:00,1.13002,2021-11-19 18:41:00+00:00,1.12902,10.0,win,tp
trade_3444,sell,2021-11-19 17:39:00+00:00,1.13002,2021-11-19 18:41:00+00:00,1.12902,10.0,win,tp
trade_3448,sell,2021-11-19 17:40:00+00:00,1.13002,2021-11-19 18:41:00+00:00,1.12902,10.0,win,tp
trade_3428,sell,2021-11-19 13:35:00+00:00,1.12902,2021-11-22 00:49:00+00:00,1.12802,10.0,win,tp
trade_3450,sell,2021-11-19 18:41:00+00:00,1.12902,2021-11-22 00:49:00+00:00,1.12802,10.0,win,tp
trade_3426,sell,2021-11-19 13:24:00+00:00,1.12802,2021-11-22 01:56:00+00:00,1.12702,10.0,win,tp
trade_3452,sell,2021-11-22 00:49:00+00:00,1.12802,2021-11-22 01:56:00+00:00,1.12702,10.0,win,tp
trade_3424,sell,2021-11-19 13:14:00+00:00,1.12702,2021-11-22 07:59:00+00:00,1.12602,10.0,win,tp
trade_3454,sell,2021-11-22 01:56:00+00:00,1.12702,2021-11-22 07:59:00+00:00,1.12602,10.0,win,tp
trade_3455,buy,2021-11-22 07:59:00+00:00,1.12602,2021-11-22 08:04:00+00:00,1.12702,10.0,win,tp
trade_3453,buy,2021-11-22 01:56:00+00:00,1.12702,2021-11-22 09:16:00+00:00,1.12802,10.0,win,tp
trade_3457,buy,2021-11-22 08:04:00+00:00,1.12702,2021-11-22 09:16:00+00:00,1.12802,10.0,win,tp
trade_3451,buy,2021-11-22 00:49:00+00:00,1.12802,2021-11-22 10:34:00+00:00,1.12902,10.0,win,tp
trade_3459,buy,2021-11-22 09:16:00+00:00,1.12802,2021-11-22 10:34:00+00:00,1.12902,10.0,win,tp
trade_3462,sell,2021-11-22 10:34:00+00:00,1.12902,2021-11-22 11:36:00+00:00,1.12802,10.0,win,tp
trade_3460,sell,2021-11-22 09:16:00+00:00,1.12802,2021-11-22 11:53:00+00:00,1.12702,10.0,win,tp
trade_3464,sell,2021-11-22 11:36:00+00:00,1.12802,2021-11-22 11:53:00+00:00,1.12702,10.0,win,tp
trade_3465,buy,2021-11-22 11:53:00+00:00,1.12702,2021-11-22 12:29:00+00:00,1.12802,10.0,win,tp
trade_3458,sell,2021-11-22 08:04:00+00:00,1.12702,2021-11-22 14:00:00+00:00,1.12602,10.0,win,tp
trade_3466,sell,2021-11-22 11:53:00+00:00,1.12702,2021-11-22 14:00:00+00:00,1.12602,10.0,win,tp
